x_pixel,y_pixel,reconstructed_pagamma,reconstructed_snr,existing_pagamma,difference,inside_nominal_aperture
85,43,1.2613034909964866,3.4604414118432802,5.004350662231445,-3.7430471712349584,False
86,43,1.0473395566009094,3.153580239643988,-0.046583887189626694,1.093923443790536,False
87,43,0.7130790993508205,2.0755605147556273,4.037937164306641,-3.32485806495582,False
88,43,0.8703155767128127,2.781169612366452,2.6530227661132812,-1.7827071894004685,False
89,43,1.06291747798287,3.012166206761968,7.205998420715332,-6.143080942732462,False
90,43,0.22861460763649713,0.5957872315113713,6.904435157775879,-6.675820550139382,False
91,43,1.133798443675884,4.1918201675880695,4.431216716766357,-3.2974182730904733,False
92,43,0.2030422009557546,0.8937648827470531,0.30412107706069946,-0.10107887610494487,False
93,43,-0.1252001778421854,-0.3540987478780993,-0.06992803514003754,-0.055272142702147864,False
94,43,0.5326531910836046,1.2273243819797375,5.128213405609131,-4.595560214525526,False
95,43,1.1308297782834857,3.3967184771095487,3.4914419651031494,-2.3606121868196634,False
96,43,0.7023750343867585,1.9548308205480567,7.930891513824463,-7.228516479437705,False
97,43,0.6627251513788872,1.7597848176929132,4.344432830810547,-3.6817076794316597,False
98,43,0.3363029701809594,0.9179372764462667,1.967737078666687,-1.6314341084857276,False
99,43,1.0766826856472482,3.0120715977704284,5.567101955413818,-4.49041926976657,False
100,43,1.3724626238555184,3.4681878467706273,7.107327461242676,-5.734864837387157,False
101,43,0.7693352772315322,1.6108185339503205,7.4435505867004395,-6.674215309468908,False
102,43,0.15755988869413534,0.344030255707824,0.012455932796001434,0.1451039558981339,False
103,43,0.38221555187632955,0.8072548630371111,-1.4600452184677124,1.842260770344042,False
104,43,0.10758215011114203,0.2656356430323568,1.6038622856140137,-1.4962801355028716,False
105,43,-0.43179508921720455,-0.8896386961044789,0.23606541752815247,-0.667860506745357,False
106,43,0.07907067116785926,0.1375962185365996,2.7285542488098145,-2.649483577641955,False
107,43,1.0414103260182808,0.785849742193557,-1.4747028350830078,2.5161131611012886,False
108,43,-0.3945942406986561,-0.47465538023973475,-2.050504684448242,1.655910443749586,False
109,43,-1.521297205664493,-0.68195988640172,10.273590087890625,-11.794887293555117,False
110,43,0.0,0.0,-5.628081798553467,5.628081798553467,False
111,43,0.0,,,,False
112,43,0.0,,,,False
113,43,0.0,,,,False
114,43,0.0,,,,False
115,43,0.0,,,,False
116,43,0.0,,,,False
117,43,0.0,,,,False
118,43,0.0,,,,False
119,43,0.0,,,,False
120,43,0.0,,,,False
121,43,0.0,,,,False
122,43,0.0,,,,False
123,43,0.0,,,,False
124,43,0.0,,,,False
0,44,0.0,,,,False
1,44,0.0,,,,False
2,44,0.0,,,,False
3,44,0.0,,,,False
4,44,0.0,,,,False
5,44,0.0,,,,False
6,44,0.0,,,,False
7,44,0.0,,,,False
8,44,0.0,,,,False
9,44,0.0,,,,False
10,44,0.0,,,,False
11,44,0.0,,,,False
12,44,0.0,,,,False
13,44,0.0,,,,False
14,44,0.0,,,,False
15,44,0.0,,,,False
16,44,0.0,,,,False
17,44,0.0,,,,False
18,44,0.0,,,,False
19,44,0.0,,,,False
20,44,0.0,,,,False
21,44,0.0,,,,False
22,44,0.0,,,,False
23,44,0.0,,,,False
24,44,0.0,,,,False
25,44,0.0,,,,False
26,44,0.0,,,,False
27,44,0.0,,,,False
28,44,0.0,,,,False
29,44,0.0,0.0,15.094295501708984,-15.094295501708984,False
30,44,5.739525655868044,3.07448839144503,26.281747817993164,-20.54222216212512,False
31,44,3.052191492688146,1.4168765672979402,-2.9239344596862793,5.976125952374425,False
32,44,2.164943147737418,2.4860047466393738,-0.9918028712272644,3.1567460189646823,False
33,44,1.105133354377257,1.2388093731427128,-1.3981528282165527,2.5032861825938095,False
34,44,0.5150144432702524,0.6051189665067909,-2.6619997024536133,3.1770141457238656,False
35,44,0.5777096166295539,1.1852399387580193,1.8989659547805786,-1.3212563381510247,False
36,44,0.11476674571917313,0.26954239357123533,2.9898505210876465,-2.8750837753684735,False
37,44,1.277447379763984,2.990987865440898,6.5687971115112305,-5.291349731747246,False
38,44,1.3673577258020133,2.9223184153685837,4.527329444885254,-3.1599717190832406,False
39,44,0.8574767073841597,1.5608550092053426,4.019914150238037,-3.1624374428538773,False
40,44,0.6788269738791625,1.9323723211839312,3.1816153526306152,-2.5027883787514527,False
41,44,1.06953160120163,2.8679213262085903,4.670395851135254,-3.6008642499336236,False
42,44,2.65151580021661,7.386241831450215,4.7901458740234375,-2.1386300738068273,False
43,44,5.2145088933738775,13.279009714562372,12.246862411499023,-7.032353518125146,False
44,44,7.683624287676796,16.874340273341552,22.67926025390625,-14.995635966229454,False
45,44,10.680302346020634,20.10687218581296,34.9747314453125,-24.294429099291868,False
46,44,12.459721004410289,22.52457917654248,41.0489501953125,-28.58922919090221,False
47,44,14.426110867024756,23.87628591995052,53.70821762084961,-39.282106753824856,False
48,44,20.283870714896583,27.823226595224103,55.83573913574219,-35.55186842084561,False
49,44,26.37952391284112,28.02886078269448,70.47044372558594,-44.090919812744815,False
50,44,25.30891885387128,32.44288318004064,60.51435089111328,-35.205432037242005,False
51,44,17.347715532763917,27.635677690930624,47.12761688232422,-29.7799013495603,False
52,44,13.21141476528113,21.79145807208079,36.04044723510742,-22.82903246982629,False
53,44,14.09129018492375,25.747268363417756,45.29709243774414,-31.20580225282039,False
54,44,15.476959660117625,21.383361554901594,43.0379638671875,-27.561004207069875,False
55,44,16.45920216711201,20.641985000524496,55.051116943359375,-38.591914776247364,False
56,44,14.941204326397424,17.33822732587443,50.95709228515625,-36.015887958758825,False
57,44,15.441655202948475,23.712933803265592,49.42366027832031,-33.98200507537184,False
58,44,19.21329222615507,33.58454224833857,48.4063720703125,-29.19307984415743,False
59,44,21.634747297862194,42.357800341163234,56.1862907409668,-34.551543443104606,False
60,44,19.650651772720934,33.59126244590109,33.0653076171875,-13.414655844466566,True
61,44,10.710525217674617,26.78069874341299,23.83159637451172,-13.121071156837102,True
62,44,6.291464804318187,15.567808378291533,10.154544830322266,-3.863080026004079,True
63,44,4.418309237000862,11.058973571023692,13.823736190795898,-9.405426953795036,True
64,44,2.912034736688061,7.771883452896461,11.808469772338867,-8.896435035650807,True
65,44,1.789192569705384,4.489739689928813,0.8438004851341248,0.9453920845712593,False
66,44,1.2020579667724698,3.8326341391425762,1.0050748586654663,0.19698310810700348,False
67,44,1.138590750232489,2.964439662239977,2.590454339981079,-1.45186358974859,False
68,44,0.7878220418607507,2.516055012868084,4.389533996582031,-3.6017119547212806,False
69,44,0.8614066554626347,2.856155646277879,4.424142837524414,-3.562736182061779,False
70,44,0.48923997176403344,1.4175285040070622,0.7998051643371582,-0.31056519257312476,False
71,44,0.2470854555641368,0.5213546764687712,3.8175103664398193,-3.5704249108756825,False
72,44,0.533763877498308,1.2223090781377992,4.722232818603516,-4.188468941105207,False
73,44,1.073363921300154,3.398063768807702,6.678551197052002,-5.605187275751848,False
74,44,1.4947729176192577,4.23211554188255,11.16020679473877,-9.665433877119511,False
75,44,1.1269497227545178,3.316833387398498,2.9199209213256836,-1.7929711985711658,False
76,44,1.1251666217324876,3.0091940391033067,3.7430503368377686,-2.6178837151052807,False
77,44,1.8702857772186128,6.1533013603507705,5.261363506317139,-3.3910777290985257,False
78,44,1.5345555245916522,4.969182874631778,6.4041266441345215,-4.8695711195428695,False
79,44,0.7385307171475042,1.738236522468108,2.8392226696014404,-2.1006919524539365,False
80,44,0.5861611895093068,1.6073935882934605,2.4907424449920654,-1.9045812554827586,False
81,44,1.1014531038347515,2.964475685486785,4.870489120483398,-3.7690360166486467,False
82,44,0.5050454912173945,1.6896492413563797,0.15613709390163422,0.3489083973157603,False
83,44,0.2801995613302509,0.7988245733203994,2.675328254699707,-2.395128693369456,False
84,44,0.31652067213256996,1.0000758488179542,7.307254314422607,-6.990733642290038,False
85,44,0.8549395244992701,2.6414826661595527,11.608010292053223,-10.753070767553952,False
86,44,1.1548695054092841,3.672112038576269,2.164445161819458,-1.0095756564101739,False
87,44,0.6763540154231866,1.7233772804809493,4.415963172912598,-3.739609157489411,False
88,44,-0.00039622510586167906,-0.0012662658125175872,1.0521742105484009,-1.0525704356542624,False
89,44,0.4738532562408949,1.6208299488834161,5.978598594665527,-5.504745338424632,False
90,44,0.7679398217534182,2.583629588118915,4.667625904083252,-3.8996860823298336,False
91,44,0.3998703533512032,1.522646034808419,2.367602586746216,-1.9677322333950127,False
92,44,0.25643776505372845,1.0352137550186962,2.8504152297973633,-2.593977464743635,False
93,44,0.13963255650475767,0.514763968753891,1.9130393266677856,-1.773406770163028,False
94,44,0.9318410339233528,1.838849933126243,7.805431365966797,-6.873590332043444,False
95,44,0.8716136243251656,2.850790926403707,5.794643402099609,-4.923029777774444,False
96,44,0.6006311930239203,1.7051088425880496,3.564791679382324,-2.964160486358404,False
97,44,0.1550212285984653,0.4107981051557578,3.0676796436309814,-2.9126584150325163,False
98,44,-1.033804069887004,-1.5867563025240434,-2.7260043621063232,1.6922002922193193,False
99,44,0.1794161124138774,0.2008693378863883,6.6568732261657715,-6.477457113751894,False
100,44,0.24820610092303153,0.5023351207653807,4.957980155944824,-4.709774055021793,False
101,44,0.3315348272708754,0.6737566284180881,7.067982196807861,-6.736447369536986,False
102,44,-0.7358054002195926,-1.566694187278602,-5.82616662979126,5.090361229571667,False
103,44,-0.48441637964404455,-1.1185575703305486,-4.290040969848633,3.805624590204588,False
104,44,-0.3584495000588335,-0.647903962975437,-4.090552806854248,3.7321033067954144,False
105,44,-0.9499256352550521,-1.521908104094328,1.2689660787582397,-2.2188917140132918,False
106,44,0.38024729568996946,0.3122557196712028,4.000653266906738,-3.6204059712167687,False
107,44,2.0991516965618007,0.6718977710697074,-6.837677478790283,8.936829175352084,False
108,44,2.9995319170666948,0.9259222329749284,-6.068735599517822,9.068267516584516,False
109,44,0.0,,,,False
110,44,0.0,,,,False
111,44,0.0,,,,False
112,44,0.0,,,,False
113,44,0.0,,,,False
114,44,0.0,,,,False
115,44,0.0,,,,False
116,44,0.0,,,,False
117,44,0.0,,,,False
118,44,0.0,,,,False
119,44,0.0,,,,False
120,44,0.0,,,,False
121,44,0.0,,,,False
122,44,0.0,,,,False
123,44,0.0,,,,False
124,44,0.0,,,,False
0,45,0.0,,,,False
1,45,0.0,,,,False
2,45,0.0,,,,False
3,45,0.0,,,,False
4,45,0.0,,,,False
5,45,0.0,,,,False
6,45,0.0,,,,False
7,45,0.0,,,,False
8,45,0.0,,,,False
9,45,0.0,,,,False
10,45,0.0,,,,False
11,45,0.0,,,,False
12,45,0.0,,,,False
13,45,0.0,,,,False
14,45,0.0,,,,False
15,45,0.0,,,,False
16,45,0.0,,,,False
17,45,0.0,,,,False
18,45,0.0,,,,False
19,45,0.0,,,,False
20,45,0.0,,,,False
21,45,0.0,,,,False
22,45,0.0,,,,False
23,45,0.0,,,,False
24,45,0.0,,,,False
25,45,0.0,,,,False
26,45,0.0,,,,False
27,45,0.0,0.0,-43.355262756347656,43.355262756347656,False
28,45,-5.736798917675034,-3.0261054376758176,-20.19422721862793,14.457428300952895,False
29,45,0.7971763959665901,0.26024709551510156,23.669055938720703,-22.87187954275411,False
30,45,2.4700728372192535,2.41875834456671,20.238258361816406,-17.768185524597154,False
31,45,1.982741441347813,2.494675262341162,5.552652359008789,-3.569910917660976,False
32,45,2.892784909537075,3.9117192977972293,-0.9144577383995056,3.8072426479365804,False
33,45,0.5302389493104038,0.9327248577986439,-1.981876254081726,2.51211520339213,False
34,45,0.45031561447157137,0.7034625098208958,1.0586071014404297,-0.6082914869688583,False
35,45,1.1246997546462525,3.075716852566423,9.267572402954102,-8.142872648307849,False
36,45,1.6998871512643385,3.0559935448120443,5.069068908691406,-3.369181757427068,False
37,45,1.1505361222624106,1.9961762568380306,7.072703838348389,-5.922167716085978,False
38,45,0.294779827379254,0.7660917729846121,3.5521152019500732,-3.257335374570819,False
39,45,0.5207355338757877,1.5745099624049321,1.6967231035232544,-1.1759875696474666,False
40,45,0.7575926450439304,2.447199879459997,4.2829389572143555,-3.525346312170425,False
41,45,1.447640267431543,4.451475337564936,4.059243679046631,-2.611603411615088,False
42,45,2.1860985278794627,6.0483149648693155,6.75092077255249,-4.564822244673028,False
43,45,4.436780510482602,12.186274838040067,14.573399543762207,-10.136619033279604,False
44,45,7.684180555363741,15.331900609516826,20.739843368530273,-13.055662813166531,False
45,45,11.364676427358958,24.395175083165626,29.1923885345459,-17.82771210718694,False
46,45,13.495056995681162,24.425874333417102,37.9463005065918,-24.451243510910636,False
47,45,13.986284270846046,26.60593181893191,44.47750473022461,-30.491220459378564,False
48,45,16.88693907461568,23.514122333322035,45.04097366333008,-28.1540345887144,False
49,45,21.514395599717638,24.620944774494657,58.02940368652344,-36.5150080868058,False
50,45,18.73409093861896,30.467155476275938,46.812286376953125,-28.078195438334166,False
51,45,13.66941193450232,24.11952754885777,40.03446578979492,-26.3650538552926,False
52,45,14.971326982506868,22.52732066559399,42.840354919433594,-27.869027936926727,False
53,45,18.034633023772948,20.44297861491711,55.55665969848633,-37.52202667471338,False
54,45,17.752216579942758,25.642794795353808,48.672821044921875,-30.920604464979117,False
55,45,16.238953483478628,19.960435183270747,45.31623840332031,-29.077284919841684,False
56,45,11.721057357858355,18.228400488408727,33.27107238769531,-21.550015029836956,False
57,45,11.204377471937232,17.514629617035958,51.715328216552734,-40.5109507446155,False
58,45,21.448255238203952,32.673535385839934,53.80376052856445,-32.3555052903605,False
59,45,22.86786839530219,37.858929681332796,50.566307067871094,-27.698438672568905,True
60,45,14.087698185496752,29.740362159014502,30.020158767700195,-15.932460582203444,True
61,45,8.042278391211418,19.71330036415052,18.967077255249023,-10.924798864037605,True
62,45,4.990390788172564,13.614531386680946,8.844005584716797,-3.8536147965442327,True
63,45,3.9674485024031583,10.407367795193677,13.555927276611328,-9.58847877420817,True
64,45,3.467545763988346,9.364334575387444,6.567715167999268,-3.100169404010922,True
65,45,1.824406584399999,5.072550612866219,4.487409591674805,-2.6630030072748054,True
66,45,0.9816073454906971,2.015693866608764,4.743227481842041,-3.761620136351344,False
67,45,0.7276325065773505,2.1297667617958984,6.698792457580566,-5.971159951003216,False
68,45,0.47464273246534144,1.3686131622746807,4.647103309631348,-4.172460577166007,False
69,45,1.211376848253897,3.42199582244667,6.25338077545166,-5.042003927197763,False
70,45,0.20049109707127108,0.4973571385831087,0.7009358406066895,-0.5004447435354183,False
71,45,0.18873312537041192,0.5328858936938821,2.888188362121582,-2.69945523675117,False
72,45,1.239901475351398,1.6492520279985878,3.847195625305176,-2.607294149953778,False
73,45,1.768187278091649,4.233903637461455,3.570199489593506,-1.8020122115018569,False
74,45,1.2152324173022004,3.5297696071738365,5.6841535568237305,-4.46892113952153,False
75,45,0.31409483767873825,0.8873430678272443,3.4015769958496094,-3.087482158170871,False
76,45,0.9045609911474107,2.6556775609002106,7.205449104309082,-6.300888113161672,False
77,45,2.449522086297173,6.928387077128159,1.9112911224365234,0.5382309638606495,False
78,45,1.7000017133625573,4.971804785662352,7.251256465911865,-5.551254752549308,False
79,45,1.2694514432553987,3.8729226346054864,3.2041025161743164,-1.9346510729189177,False
80,45,0.7279560988922691,2.028452540300623,0.02838478796184063,0.6995713109304285,False
81,45,0.7033412084992682,1.961425885326411,3.9783542156219482,-3.27501300712268,False
82,45,-0.06844821476222247,-0.2150159338109248,1.6406182050704956,-1.7090664198327181,False
83,45,-0.9473990471997771,-2.8962614484736116,0.7026669979095459,-1.650066045109323,False
84,45,0.00835848903495528,0.022822830311023112,3.67051362991333,-3.662155140878375,False
85,45,0.791302976559427,1.9553754655033773,9.20522689819336,-8.413923921633932,False
86,45,0.3362923068713634,0.8786580858233186,5.497807025909424,-5.161514719038061,False
87,45,0.9223787358192419,3.1154133927955856,-3.2385435104370117,4.160922246256254,False
88,45,0.854001026077459,2.347647411602941,1.912619948387146,-1.058618922309687,False
89,45,0.7403342056348564,2.372859478232428,3.1659507751464844,-2.425616569511628,False
90,45,0.6994963908062325,2.4569686225372194,4.965948104858398,-4.266451714052166,False
91,45,0.1860630815610583,0.6855727911873322,1.80752694606781,-1.6214638645067518,False
92,45,0.5617758244097139,1.9727495108017623,3.1395742893218994,-2.5777984649121857,False
93,45,0.5958540890206357,2.2356931214416775,-1.1633034944534302,1.759157583474066,False
94,45,1.1242999196676957,4.128995468241028,-0.9328333735466003,2.057133293214296,False
95,45,0.26483582572843245,1.0103045641573694,1.2166972160339355,-0.9518613903055031,False
96,45,-0.20635643584198632,-0.6326362767935966,0.5544545650482178,-0.760811000890204,False
97,45,1.7059789679697992,2.430776107388982,6.152607440948486,-4.446628472978687,False
98,45,0.13121718996336726,0.2725001611832939,-0.5765066742897034,0.7077238642530707,False
99,45,0.7546637860797591,1.4427898189149568,11.916775703430176,-11.162111917350417,False
100,45,-0.3739865780301781,-0.8886126268766433,1.2948731184005737,-1.6688596964307518,False
101,45,0.06609070375264911,0.19091796875171171,-0.8938896656036377,0.9599803693562868,False
102,45,-0.30171273953219174,-0.7310589968499348,-6.986536026000977,6.684823286468784,False
103,45,-1.0590051488223642,-1.6012241475419655,-9.291302680969238,8.232297532146873,False
104,45,-0.4800968979310515,-0.44245386641324636,-1.489980697631836,1.0098837997007846,False
105,45,-0.7859299843151883,-1.0106108535775482,-4.409026145935059,3.6230961616198702,False
106,45,-0.916956853767914,-0.6756738927045133,,,False
107,45,0.0,,,,False
108,45,0.0,,,,False
109,45,0.0,,,,False
110,45,0.0,,,,False
111,45,0.0,,,,False
112,45,0.0,,,,False
113,45,0.0,,,,False
114,45,0.0,,,,False
115,45,0.0,,,,False
116,45,0.0,,,,False
117,45,0.0,,,,False
118,45,0.0,,,,False
119,45,0.0,,,,False
120,45,0.0,,,,False
121,45,0.0,,,,False
122,45,0.0,,,,False
123,45,0.0,,,,False
124,45,0.0,,,,False
0,46,0.0,,,,False
1,46,0.0,,,,False
2,46,0.0,,,,False
3,46,0.0,,,,False
4,46,0.0,,,,False
5,46,0.0,,,,False
6,46,0.0,,,,False
7,46,0.0,,,,False
8,46,0.0,,,,False
9,46,0.0,,,,False
10,46,0.0,,,,False
11,46,0.0,,,,False
12,46,0.0,,,,False
13,46,0.0,,,,False
14,46,0.0,,,,False
15,46,0.0,,,,False
16,46,0.0,,,,False
17,46,0.0,,,,False
18,46,0.0,,,,False
19,46,0.0,,,,False
20,46,0.0,,,,False
21,46,0.0,,,,False
22,46,0.0,,,,False
23,46,0.0,,,,False
24,46,0.0,,,,False
25,46,0.0,,,,False
26,46,0.0,,-21.113433837890625,21.113433837890625,False
27,46,7.904522890247406,1.6369623448676285,-28.090045928955078,35.994568819202485,False
28,46,-1.829198044739832,-1.6162096568904347,-7.905383110046387,6.0761850653065546,False
29,46,-0.5360855881579032,-0.8842527462995456,4.28814697265625,-4.824232560814153,False
30,46,0.06809166890750057,0.10686286434483665,4.501307487487793,-4.433215818580292,False
31,46,0.3044707507543116,0.5662700870320078,5.797373294830322,-5.492902544076011,False
32,46,1.0247554592810701,2.4205825400526857,7.005638122558594,-5.980882663277524,False
33,46,1.5835708163290754,3.259856336578935,-2.4459545612335205,4.029525377562596,False
34,46,-0.3222218790897029,-0.5404080304513599,0.34067419171333313,-0.662896070803036,False
35,46,0.5644220078409783,1.1671525424892797,1.0386542081832886,-0.4742322003423103,False
36,46,1.6835378128042782,3.7140979883306913,5.762932777404785,-4.079394964600507,False
37,46,0.6385435826697226,1.574611787773416,7.211404800415039,-6.5728612177453165,False
38,46,0.63596745424766,1.8492883225914465,1.9632014036178589,-1.327233949370199,False
39,46,0.8474580388731487,2.673853499485408,6.128040790557861,-5.280582751684713,False
40,46,1.4951580489699856,4.434808995922607,5.870457649230957,-4.375299600260972,False
41,46,1.1501235891408612,3.7108920915405736,1.3437130451202393,-0.19358945597937804,False
42,46,1.4171683781498732,4.526137949363879,3.3497931957244873,-1.9326248175746141,False
43,46,3.0318507111366375,9.5338419749702,9.932991981506348,-6.90114127036971,False
44,46,6.389490780069339,13.300818660240111,13.259931564331055,-6.8704407842617155,False
45,46,9.711533713332955,17.279194520016723,26.82829475402832,-17.116761040695366,False
46,46,14.684722225454614,20.395682032811052,31.288244247436523,-16.60352202198191,False
47,46,15.988157313568246,26.16048049106728,42.36941909790039,-26.381261784332146,False
48,46,17.30287353756945,26.257309892425837,41.82065200805664,-24.51777847048719,False
49,46,15.4439228975861,24.448868146285744,38.578182220458984,-23.134259322872886,False
50,46,12.207652398396299,17.70222468334273,36.92396545410156,-24.716313055705264,False
51,46,12.503420783055365,21.228000055225202,37.87559509277344,-25.372174309718073,False
52,46,19.395137968769628,18.402601925208582,68.50668334960938,-49.11154538083974,False
53,46,43.51042573682759,20.131283061914992,121.55413055419922,-78.04370481737163,False
54,46,32.93891240255915,25.26990476681811,83.96147155761719,-51.02255915505804,False
55,46,18.09873610618204,22.7681568229449,47.396263122558594,-29.297527016376552,False
56,46,13.886877044319101,22.211656515784888,35.006900787353516,-21.120023743034416,False
57,46,10.872246800448222,19.359472636086597,37.60354995727539,-26.731303156827167,False
58,46,15.827120833762097,26.266041290524058,38.19693374633789,-22.369812912575796,True
59,46,13.596419623725831,28.85065834692975,27.862783432006836,-14.266363808281005,True
60,46,7.057266691194099,20.036285436005087,20.961196899414062,-13.903930208219965,True
61,46,4.799468397295776,13.20866553874975,11.48332691192627,-6.683858514630494,True
62,46,2.865162799528622,8.841828269804488,7.207472324371338,-4.342309524842715,True
63,46,2.9301066300939067,8.564129060622681,9.263890266418457,-6.333783636324551,True
64,46,2.2162620812052207,6.445285020586619,2.4462437629699707,-0.22998168176474998,True
65,46,1.9357398911710548,5.090427331248812,2.024440288543701,-0.08870039737264634,True
66,46,0.936143023895453,2.4012938955794505,2.8793842792510986,-1.9432412553556455,True
67,46,1.19027447160854,3.036200663401644,9.602147102355957,-8.411872630747418,False
68,46,1.8762555479434229,4.589820525789582,15.994539260864258,-14.118283712920835,False
69,46,1.2230703216059533,3.257831752151704,7.664313316345215,-6.4412429947392615,False
70,46,1.0351975883602527,2.4604297902391297,5.6666579246521,-4.6314603362918465,False
71,46,1.951034432654708,5.166184095394428,11.817906379699707,-9.866871947044999,False
72,46,1.7740441253460957,2.8204564263079974,3.2175989151000977,-1.443554789754002,False
73,46,1.49692537025038,2.720354709639015,5.796083450317383,-4.299158080067003,False
74,46,2.0678498740677544,5.1158011011367455,3.8583223819732666,-1.7904725079055122,False
75,46,2.1889702892230187,5.419178450555272,7.172085285186768,-4.983114995963749,False
76,46,1.1919794565506174,3.1433376030484195,8.984036445617676,-7.792056989067058,False
77,46,1.6753618669119514,4.79623260282877,5.004402160644531,-3.3290402937325796,False
78,46,1.7254560899237463,5.73768247973903,4.912919521331787,-3.187463431408041,False
79,46,1.4472934848639556,4.481913714871698,4.990596771240234,-3.543303286376279,False
80,46,0.47405161336514634,1.564261457855998,0.6412789821624756,-0.16722736879732925,False
81,46,0.20403460289673428,0.6729424056281863,2.6775147914886475,-2.473480188591913,False
82,46,-0.6365562450288863,-1.2327876273070162,-0.008505033329129219,-0.6280512116997571,False
83,46,-2.7968129317860284,-8.063104659198222,0.041919972747564316,-2.8387329045335927,False
84,46,0.09577130209066904,0.27636308736802284,3.4787821769714355,-3.3830108748807666,False
85,46,0.5813207610995675,1.715122075458048,4.264348983764648,-3.683028222665081,False
86,46,0.2562577703442712,0.7674093024452083,6.91791296005249,-6.661655189708219,False
87,46,0.5108537372589129,1.7938215079780533,3.8681461811065674,-3.3572924438476544,False
88,46,0.4810725027136972,1.5549474633478877,-2.0143535137176514,2.4954260164313484,False
89,46,1.0339615933834767,2.9652009650357063,4.115370273590088,-3.081408680206611,False
90,46,0.7392076025185793,2.4005816747436888,7.098194599151611,-6.358986996633032,False
91,46,0.6191686230480156,2.4252934365839347,4.486324787139893,-3.867156164091877,False
92,46,0.733687031047768,2.7280316443462556,4.19071626663208,-3.457029235584312,False
93,46,1.337974340316232,5.20456540584732,6.350275039672852,-5.0123006993566195,False
94,46,0.7735712329469422,2.272993470384465,3.584648609161377,-2.8110773762144348,False
95,46,0.715340669922554,1.6921310267550915,2.1964595317840576,-1.4811188618615037,False
96,46,-0.11134500706306011,-0.29905307326617786,3.645655393600464,-3.757000400663524,False
97,46,0.35935580311192444,0.3731685710307925,1.3619390726089478,-1.0025832694970234,False
98,46,1.5785201641945865,3.2189443622790037,10.25675106048584,-8.678230896291254,False
99,46,1.479270901392506,3.2279785134682215,7.89915132522583,-6.419880423833324,False
100,46,1.4761801068652167,3.0696320079386017,7.710934162139893,-6.234754055274676,False
101,46,-0.40940808703358716,-0.5437144713651714,8.08049201965332,-8.489900106686907,False
102,46,0.35447058880188237,0.2967042867353464,4.920093536376953,-4.565622947575071,False
103,46,-2.076042690489809,-2.666802751112512,-9.340922355651855,7.264879665162047,False
104,46,-1.8577419685145768,-1.4444516629842283,6.627075672149658,-8.484817640664236,False
105,46,0.0,0.0,,,False
106,46,0.0,,,,False
107,46,0.0,,,,False
108,46,0.0,,,,False
109,46,0.0,,,,False
110,46,0.0,,,,False
111,46,0.0,,,,False
112,46,0.0,,,,False
113,46,0.0,,,,False
114,46,0.0,,,,False
115,46,0.0,,,,False
116,46,0.0,,,,False
117,46,0.0,,,,False
118,46,0.0,,,,False
119,46,0.0,,,,False
120,46,0.0,,,,False
121,46,0.0,,,,False
122,46,0.0,,,,False
123,46,0.0,,,,False
124,46,0.0,,,,False
0,47,0.0,,,,False
1,47,0.0,,,,False
2,47,0.0,,,,False
3,47,0.0,,,,False
4,47,0.0,,,,False
5,47,0.0,,,,False
6,47,0.0,,,,False
7,47,0.0,,,,False
8,47,0.0,,,,False
9,47,0.0,,,,False
10,47,0.0,,,,False
11,47,0.0,,,,False
12,47,0.0,,,,False
13,47,0.0,,,,False
14,47,0.0,,,,False
15,47,0.0,,,,False
16,47,0.0,,,,False
17,47,0.0,,,,False
18,47,0.0,,,,False
19,47,0.0,,,,False
20,47,0.0,,,,False
21,47,0.0,,,,False
22,47,0.0,,,,False
23,47,0.0,,,,False
24,47,0.0,,,,False
25,47,0.0,,4.945434093475342,-4.945434093475342,False
26,47,2.8589576337986915,1.3763931289240392,6.170505046844482,-3.311547413045791,False
27,47,4.305416386960952,2.935911227537292,-2.3258261680603027,6.631242555021255,False
28,47,2.4350974263054854,3.5260822111887578,3.5713558197021484,-1.136258393396663,False
29,47,1.1390545650686383,2.2345089074158673,4.861380100250244,-3.722325535181606,False
30,47,1.1702148003334913,3.0355989142273403,0.4868784546852112,0.6833363456482802,False
31,47,-0.23204038661085014,-0.5657275914865088,-2.8425750732421875,2.6105346866313375,False
32,47,0.9484754838466763,1.0470098536036812,3.0473766326904297,-2.0989011488437535,False
33,47,0.8232787300029896,1.3820942170793777,-4.378725528717041,5.202004258720031,False
34,47,0.22494443343242262,0.5351740274084592,-3.088190793991089,3.3131352274235115,False
35,47,0.09354360953832976,0.21128516584658819,-3.9874494075775146,4.080993017115844,False
36,47,1.1731165901438438,3.540363841999577,3.8855652809143066,-2.712448690770463,False
37,47,1.7117232439365757,5.74332425486025,4.002330780029297,-2.290607536092721,False
38,47,0.9906437568791264,3.7034816533028563,0.8077082633972168,0.18293549348190963,False
39,47,0.6329238864424769,2.1524095888975645,6.259802341461182,-5.626878455018705,False
40,47,1.014582613009253,3.4603040914400705,6.518794059753418,-5.504211446744165,False
41,47,1.399754797368984,4.400835398396717,8.24930191040039,-6.849547113031407,False
42,47,2.1439100336901826,6.523832938059042,10.664345741271973,-8.52043570758179,False
43,47,2.8791279393565516,8.929550675558856,6.780168056488037,-3.9010401171314855,False
44,47,4.257399895150264,11.000936848456373,14.048912048339844,-9.79151215318958,False
45,47,6.998962277413598,13.733201676512927,18.03992462158203,-11.040962344168433,False
