A_V_mag,caseB_predicted_ratio,observed_ratio
6.28,3.4289767804874356,3.3523777910595367
6.29,3.432503590545736,3.3523777910595367
6.3,3.4360340280386876,3.3523777910595367
6.3100000000000005,3.4395680966972177,3.3523777910595367
6.32,3.443105800256096,3.3523777910595367
6.33,3.4466471424539327,3.3523777910595367
6.34,3.4501921270331786,3.3523777910595367
6.3500000000000005,3.4537407577401384,3.3523777910595367
6.36,3.457293038324969,3.3523777910595367
6.37,3.4608489725416853,3.3523777910595367
6.38,3.4644085641481595,3.3523777910595367
6.390000000000001,3.4679718169061338,3.3523777910595367
6.4,3.4715387345812165,3.3523777910595367
6.41,3.4751093209428894,3.3523777910595367
6.42,3.4786835797645117,3.3523777910595367
6.43,3.4822615148233247,3.3523777910595367
6.44,3.4858431299004526,3.3523777910595367
6.45,3.4894284287809083,3.3523777910595367
6.46,3.4930174152536018,3.3523777910595367
6.47,3.4966100931113338,3.3523777910595367
6.48,3.500206466150811,3.3523777910595367
6.49,3.503806538172646,3.3523777910595367
6.5,3.5074103129813534,3.3523777910595367
6.51,3.5110177943853693,3.3523777910595367
6.5200000000000005,3.514628986197044,3.3523777910595367
6.53,3.5182438922326433,3.3523777910595367
6.54,3.521862516312366,3.3523777910595367
6.55,3.525484862260337,3.3523777910595367
6.5600000000000005,3.529110933904612,3.3523777910595367
6.57,3.5327407350771898,3.3523777910595367
6.58,3.536374269614006,3.3523777910595367
6.59,3.5400115413549407,3.3523777910595367
6.6000000000000005,3.5436525541438275,3.3523777910595367
6.61,3.547297311828453,3.3523777910595367
6.62,3.5509458182605558,3.3523777910595367
6.63,3.5545980772958417,3.3523777910595367
6.640000000000001,3.5582540927939825,3.3523777910595367
6.65,3.5619138686186154,3.3523777910595367
6.66,3.5655774086373544,3.3523777910595367
6.67,3.5692447167217938,3.3523777910595367
6.68,3.572915796747503,3.3523777910595367
6.69,3.5765906525940445,3.3523777910595367
6.7,3.580269288144969,3.3523777910595367
6.71,3.583951707287819,3.3523777910595367
6.72,3.5876379139141372,3.3523777910595367
6.73,3.591327911919473,3.3523777910595367
6.74,3.5950217052033735,3.3523777910595367
6.75,3.598719297669402,3.3523777910595367
6.76,3.60242069322514,3.3523777910595367
6.7700000000000005,3.6061258957821813,3.3523777910595367
6.78,3.609834909256147,3.3523777910595367
6.79,3.6135477375666847,3.3523777910595367
6.8,3.617264384637473,3.3523777910595367
6.8100000000000005,3.620984854396228,3.3523777910595367
6.82,3.624709150774701,3.3523777910595367
6.83,3.6284372777086937,3.3523777910595367
6.84,3.6321692391380496,3.3523777910595367
6.8500000000000005,3.6359050390066674,3.3523777910595367
6.86,3.639644681262506,3.3523777910595367
6.87,3.6433881698575767,3.3523777910595367
6.88,3.6471355087479607,3.3523777910595367
6.890000000000001,3.6508867018938114,3.3523777910595367
6.9,3.6546417532593463,3.3523777910595367
6.91,3.658400666812866,3.3523777910595367
6.92,3.6621634465267543,3.3523777910595367
6.93,3.6659300963774757,3.3523777910595367
6.94,3.6697006203455884,3.3523777910595367
6.95,3.6734750224157455,3.3523777910595367
6.96,3.677253306576692,3.3523777910595367
6.97,3.6810354768212834,3.3523777910595367
6.98,3.684821537146478,3.3523777910595367
6.99,3.688611491553344,3.3523777910595367
7.0,3.69240534404707,3.3523777910595367
7.01,3.696203098636957,3.3523777910595367
7.0200000000000005,3.7000047593364327,3.3523777910595367
7.03,3.703810330163054,3.3523777910595367
7.04,3.707619815138512,3.3523777910595367
7.05,3.7114332182886276,3.3523777910595367
7.0600000000000005,3.7152505436433683,3.3523777910595367
7.07,3.719071795236845,3.3523777910595367
7.08,3.7228969771073146,3.3523777910595367
7.09,3.726726093297192,3.3523777910595367
7.1000000000000005,3.7305591478530506,3.3523777910595367
7.11,3.7343961448256175,3.3523777910595367
7.12,3.738237088269795,3.3523777910595367
7.13,3.7420819822446534,3.3523777910595367
7.140000000000001,3.7459308308134345,3.3523777910595367
7.15,3.7497836380435654,3.3523777910595367
7.16,3.7536404080066523,3.3523777910595367
7.17,3.7575011447784887,3.3523777910595367
7.18,3.761365852439063,3.3523777910595367
7.19,3.7652345350725605,3.3523777910595367
7.2,3.7691071967673615,3.3523777910595367
7.21,3.772983841616056,3.3523777910595367
7.22,3.7768644737154453,3.3523777910595367
7.23,3.780749097166539,3.3523777910595367
7.24,3.7846377160745686,3.3523777910595367
7.25,3.7885303345489874,3.3523777910595367
7.26,3.792426956703473,3.3523777910595367
7.2700000000000005,3.796327586655936,3.3523777910595367
7.28,3.8002322285285257,3.3523777910595367
7.29,3.804140886447624,3.3523777910595367
7.3,3.8080535645438593,3.3523777910595367
7.3100000000000005,3.8119702669521125,3.3523777910595367
7.32,3.8158909978115165,3.3523777910595367
7.33,3.819815761265454,3.3523777910595367
7.34,3.8237445614615786,3.3523777910595367
7.3500000000000005,3.8276774025518066,3.3523777910595367
7.36,3.8316142886923217,3.3523777910595367
7.37,3.8355552240435857,3.3523777910595367
7.38,3.839500212770341,3.3523777910595367
7.390000000000001,3.8434492590416105,3.3523777910595367
7.4,3.8474023670307016,3.3523777910595367
7.41,3.8513595409152237,3.3523777910595367
7.42,3.8553207848770743,3.3523777910595367
7.43,3.859286103102456,3.3523777910595367
7.44,3.863255499781879,3.3523777910595367
7.45,3.8672289791101586,3.3523777910595367
7.46,3.871206545286426,3.3523777910595367
7.47,3.8751882025141366,3.3523777910595367
7.48,3.879173955001063,3.3523777910595367
7.49,3.8831638069593044,3.3523777910595367
7.5,3.887157762605301,3.3523777910595367
7.51,3.891155826159819,3.3523777910595367
7.5200000000000005,3.895158001847974,3.3523777910595367
7.53,3.8991642938992253,3.3523777910595367
7.54,3.9031747065473787,3.3523777910595367
7.55,3.9071892440305973,3.3523777910595367
7.5600000000000005,3.9112079105914077,3.3523777910595367
7.57,3.9152307104766897,3.3523777910595367
7.58,3.919257647937699,3.3523777910595367
7.59,3.923288727230063,3.3523777910595367
7.6000000000000005,3.927323952613784,3.3523777910595367
7.61,3.931363328353247,3.3523777910595367
7.62,3.9354068587172244,3.3523777910595367
7.63,3.9394545479788747,3.3523777910595367
7.640000000000001,3.9435064004157563,3.3523777910595367
7.65,3.9475624203098265,3.3523777910595367
7.66,3.951622611947444,3.3523777910595367
7.67,3.955686979619379,3.3523777910595367
7.68,3.9597555276208127,3.3523777910595367
7.69,3.963828260251343,3.3523777910595367
7.7,3.9679051818149955,3.3523777910595367
7.71,3.9719862966202184,3.3523777910595367
7.72,3.9760716089798893,3.3523777910595367
7.73,3.980161123211327,3.3523777910595367
7.74,3.9842548436362892,3.3523777910595367
7.75,3.988352774580975,3.3523777910595367
7.76,3.9924549203760367,3.3523777910595367
7.7700000000000005,3.996561285356583,3.3523777910595367
7.78,4.000671873862175,3.3523777910595367
7.79,4.00478669023684,3.3523777910595367
7.8,4.008905738829076,3.3523777910595367
7.8100000000000005,4.013029023991851,3.3523777910595367
7.82,4.01715655008261,3.3523777910595367
7.83,4.021288321463279,3.3523777910595367
7.84,4.025424342500275,3.3523777910595367
7.8500000000000005,4.029564617564501,3.3523777910595367
7.86,4.033709151031356,3.3523777910595367
7.87,4.037857947280743,3.3523777910595367
7.88,4.042011010697064,3.3523777910595367
7.890000000000001,4.046168345669236,3.3523777910595367
7.9,4.050329956590691,3.3523777910595367
7.91,4.0544958478593704,3.3523777910595367
7.92,4.05866602387775,3.3523777910595367
7.930000000000001,4.062840489052828,3.3523777910595367
7.94,4.067019247796137,3.3523777910595367
7.95,4.071202304523745,3.3523777910595367
7.96,4.075389663656266,3.3523777910595367
7.97,4.079581329618855,3.3523777910595367
7.98,4.083777306841223,3.3523777910595367
7.99,4.087977599757638,3.3523777910595367
8.0,4.0921822128069225,3.3523777910595367
8.01,4.096391150432471,3.3523777910595367
8.02,4.100604417082247,3.3523777910595367
8.03,4.104822017208783,3.3523777910595367
8.040000000000001,4.109043955269202,3.3523777910595367
8.05,4.1132702357252,3.3523777910595367
8.06,4.117500863043068,3.3523777910595367
8.07,4.121735841693689,3.3523777910595367
8.08,4.125975176152549,3.3523777910595367
8.09,4.130218870899728,3.3523777910595367
8.1,4.13446693041992,3.3523777910595367
8.11,4.138719359202436,3.3523777910595367
8.120000000000001,4.142976161741194,3.3523777910595367
8.13,4.14723734253474,3.3523777910595367
8.14,4.1515029060862485,3.3523777910595367
8.15,4.15577285690352,3.3523777910595367
8.16,4.1600471994989965,3.3523777910595367
8.17,4.164325938389762,3.3523777910595367
8.18,4.16860907809754,3.3523777910595367
8.19,4.17289662314871,3.3523777910595367
8.2,4.1771885780743085,3.3523777910595367
8.21,4.181484947410024,3.3523777910595367
8.22,4.185785735696222,3.3523777910595367
8.23,4.190090947477925,3.3523777910595367
8.24,4.194400587304844,3.3523777910595367
8.25,4.198714659731355,3.3523777910595367
8.26,4.203033169316528,3.3523777910595367
8.27,4.207356120624123,3.3523777910595367
8.28,4.2116835182225865,3.3523777910595367
8.290000000000001,4.2160153666850695,3.3523777910595367
8.3,4.2203516705894275,3.3523777910595367
8.31,4.224692434518218,3.3523777910595367
8.32,4.229037663058718,3.3523777910595367
8.33,4.233387360802921,3.3523777910595367
8.34,4.237741532347543,3.3523777910595367
8.35,4.242100182294025,3.3523777910595367
8.36,4.246463315248548,3.3523777910595367
8.370000000000001,4.250830935822022,3.3523777910595367
8.38,4.255203048630105,3.3523777910595367
8.39,4.259579658293205,3.3523777910595367
8.4,4.263960769436474,3.3523777910595367
8.41,4.2683463866898235,3.3523777910595367
8.42,4.272736514687937,3.3523777910595367
8.43,4.277131158070248,3.3523777910595367
8.44,4.281530321480974,3.3523777910595367
8.45,4.285934009569111,3.3523777910595367
8.46,4.290342226988422,3.3523777910595367
8.47,4.294754978397472,3.3523777910595367
8.48,4.29917226845961,3.3523777910595367
8.49,4.303594101842982,3.3523777910595367
8.5,4.308020483220542,3.3523777910595367
8.51,4.312451417270035,3.3523777910595367
8.52,4.316886908674033,3.3523777910595367
8.53,4.321326962119917,3.3523777910595367
8.540000000000001,4.32577158229989,3.3523777910595367
8.55,4.330220773910979,3.3523777910595367
8.56,4.334674541655049,3.3523777910595367
8.57,4.339132890238791,3.3523777910595367
8.58,4.343595824373743,3.3523777910595367
8.59,4.348063348776289,3.3523777910595367
8.6,4.352535468167664,3.3523777910595367
8.61,4.357012187273957,3.3523777910595367
8.620000000000001,4.361493510826125,3.3523777910595367
8.63,4.365979443559972,3.3523777910595367
8.64,4.370469990216193,3.3523777910595367
8.65,4.3749651555403535,3.3523777910595367
8.66,4.379464944282895,3.3523777910595367
8.67,4.383969361199148,3.3523777910595367
8.68,4.388478411049341,3.3523777910595367
8.69,4.392992098598582,3.3523777910595367
8.700000000000001,4.397510428616896,3.3523777910595367
8.71,4.402033405879203,3.3523777910595367
8.72,4.406561035165344,3.3523777910595367
8.73,4.411093321260068,3.3523777910595367
8.74,4.415630268953053,3.3523777910595367
8.75,4.420171883038893,3.3523777910595367
8.76,4.424718168317122,3.3523777910595367
8.77,4.429269129592208,3.3523777910595367
8.78,4.433824771673558,3.3523777910595367
8.790000000000001,4.438385099375534,3.3523777910595367
8.8,4.44295011751744,3.3523777910595367
8.81,4.447519830923537,3.3523777910595367
8.82,4.452094244423053,3.3523777910595367
8.83,4.456673362850183,3.3523777910595367
8.84,4.461257191044092,3.3523777910595367
8.85,4.465845733848925,3.3523777910595367
8.86,4.470438996113806,3.3523777910595367
8.870000000000001,4.475036982692844,3.3523777910595367
8.88,4.479639698445145,3.3523777910595367
8.89,4.484247148234817,3.3523777910595367
8.9,4.488859336930958,3.3523777910595367
8.91,4.493476269407688,3.3523777910595367
8.92,4.498097950544135,3.3523777910595367
8.93,4.502724385224438,3.3523777910595367
8.94,4.507355578337768,3.3523777910595367
8.950000000000001,4.511991534778324,3.3523777910595367
8.96,4.516632259445337,3.3523777910595367
8.97,4.521277757243078,3.3523777910595367
8.98,4.5259280330808584,3.3523777910595367
8.99,4.530583091873049,3.3523777910595367
9.0,4.53524293853906,3.3523777910595367
9.01,4.539907578003375,3.3523777910595367
9.02,4.544577015195534,3.3523777910595367
9.03,4.549251255050151,3.3523777910595367
9.040000000000001,4.553930302506917,3.3523777910595367
9.05,4.558614162510602,3.3523777910595367
9.06,4.5633028400110565,3.3523777910595367
9.07,4.56799633996323,3.3523777910595367
9.08,4.5726946673271645,3.3523777910595367
9.09,4.577397827068006,3.3523777910595367
9.1,4.582105824156003,3.3523777910595367
9.11,4.5868186635665245,3.3523777910595367
9.120000000000001,4.591536350280043,3.3523777910595367
9.13,4.596258889282164,3.3523777910595367
9.14,4.60098628556362,3.3523777910595367
9.15,4.605718544120273,3.3523777910595367
9.16,4.610455669953127,3.3523777910595367
9.17,4.6151976680683315,3.3523777910595367
9.18,4.619944543477174,3.3523777910595367
9.19,4.624696301196108,3.3523777910595367
9.200000000000001,4.629452946246743,3.3523777910595367
9.21,4.6342144836558505,3.3523777910595367
9.22,4.638980918455375,3.3523777910595367
9.23,4.6437522556824415,3.3523777910595367
9.24,4.648528500379341,3.3523777910595367
9.25,4.653309657593565,3.3523777910595367
9.26,4.658095732377791,3.3523777910595367
9.27,4.662886729789893,3.3523777910595367
9.28,4.667682654892951,3.3523777910595367
9.290000000000001,4.672483512755251,3.3523777910595367
9.3,4.677289308450282,3.3523777910595367
9.31,4.682100047056764,3.3523777910595367
9.32,4.686915733658638,3.3523777910595367
9.33,4.69173637334507,3.3523777910595367
9.34,4.696561971210465,3.3523777910595367
9.35,4.701392532354467,3.3523777910595367
9.36,4.706228061881958,3.3523777910595367
9.370000000000001,4.71106856490308,3.3523777910595367
9.38,4.715914046533223,3.3523777910595367
9.39,4.720764511893047,3.3523777910595367
9.4,4.725619966108472,3.3523777910595367
9.41,4.730480414310692,3.3523777910595367
9.42,4.735345861636185,3.3523777910595367
9.43,4.7402163132266955,3.3523777910595367
9.44,4.745091774229271,3.3523777910595367
9.450000000000001,4.7499722497962535,3.3523777910595367
9.46,4.754857745085274,3.3523777910595367
9.47,4.759748265259274,3.3523777910595367
9.48,4.764643815486511,3.3523777910595367
9.49,4.769544400940545,3.3523777910595367
9.5,4.774450026800268,3.3523777910595367
9.51,4.779360698249894,3.3523777910595367
9.52,4.784276420478972,3.3523777910595367
9.53,4.789197198682386,3.3523777910595367
9.540000000000001,4.794123038060367,3.3523777910595367
9.55,4.799053943818485,3.3523777910595367
9.56,4.803989921167678,3.3523777910595367
9.57,4.8089309753242295,3.3523777910595367
9.58,4.813877111509799,3.3523777910595367
9.59,4.818828334951411,3.3523777910595367
9.6,4.823784650881473,3.3523777910595367
9.61,4.828746064537762,3.3523777910595367
9.620000000000001,4.83371258116345,3.3523777910595367
9.63,4.838684206007103,3.3523777910595367
9.64,4.843660944322682,3.3523777910595367
9.65,4.848642801369555,3.3523777910595367
9.66,4.853629782412499,3.3523777910595367
9.67,4.858621892721701,3.3523777910595367
9.68,4.863619137572772,3.3523777910595367
9.69,4.868621522246748,3.3523777910595367
9.700000000000001,4.873629052030101,3.3523777910595367
9.71,4.878641732214738,3.3523777910595367
9.72,4.883659568098008,3.3523777910595367
9.73,4.8886825649827035,3.3523777910595367
9.74,4.89371072817708,3.3523777910595367
9.75,4.898744062994848,3.3523777910595367
9.76,4.903782574755186,3.3523777910595367
9.77,4.9088262687827395,3.3523777910595367
9.78,4.913875150407638,3.3523777910595367
9.790000000000001,4.91892922496548,3.3523777910595367
9.8,4.923988497797364,3.3523777910595367
9.81,4.929052974249875,3.3523777910595367
9.82,4.9341226596751016,3.3523777910595367
9.83,4.939197559430637,3.3523777910595367
9.84,4.944277678879585,3.3523777910595367
9.85,4.949363023390556,3.3523777910595367
9.86,4.954453598337697,3.3523777910595367
9.870000000000001,4.959549409100674,3.3523777910595367
9.88,4.964650461064685,3.3523777910595367
9.89,4.969756759620472,3.3523777910595367
9.9,4.974868310164317,3.3523777910595367
9.91,4.979985118098061,3.3523777910595367
9.92,4.985107188829084,3.3523777910595367
9.93,4.990234527770344,3.3523777910595367
9.94,4.995367140340358,3.3523777910595367
9.950000000000001,5.000505031963223,3.3523777910595367
9.96,5.005648208068604,3.3523777910595367
9.97,5.010796674091764,3.3523777910595367
9.98,5.01595043547354,3.3523777910595367
9.99,5.02110949766038,3.3523777910595367
10.0,5.026273866104327,3.3523777910595367
